t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
2.660000000000000000e+02,5.000000000000000000e+01,2.110495507171246388e+01,2.988978140336127964e+01,-9.947364750737444083e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.864999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.670000000000000000e+02,5.000000000000000000e+01,2.155639796094694560e+01,2.892440340725863379e+01,-4.808013682055777283e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.845000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.680000000000000000e+02,5.000000000000000000e+01,2.067608432693968723e+01,3.052846874051119030e+01,-1.204553067450875981e+00,0.000000000000000000e+00,5.800000000000000000e+01,4.884000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.690000000000000000e+02,5.000000000000000000e+01,2.096952220494211261e+01,2.983679217295172847e+01,-8.063143778938409723e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.871000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+02,5.000000000000000000e+01,2.038264644893727606e+01,3.085029231567971308e+01,-1.232938764616989147e+00,0.000000000000000000e+00,5.800000000000000000e+01,4.896999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.710000000000000000e+02,5.000000000000000000e+01,2.074380076032486286e+01,3.002770689008398719e+01,-7.715076504088507203e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.881000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.720000000000000000e+02,5.000000000000000000e+01,2.038264644893727606e+01,3.061973133563546412e+01,-1.002377784572740183e+00,0.000000000000000000e+00,5.800000000000000000e+01,4.896999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.730000000000000000e+02,5.000000000000000000e+01,2.031493001555210043e+01,3.063207686528242490e+01,-9.470068808345237787e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.740000000000000000e+02,5.000000000000000000e+01,2.038264644893727606e+01,3.039550382046203580e+01,-7.781502693993125330e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.896999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.750000000000000000e+02,5.000000000000000000e+01,2.038264644893727606e+01,3.030599726773531444e+01,-6.886437166725891679e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.896999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.760000000000000000e+02,5.000000000000000711e+01,1.995377570416451718e+01,3.103519691774199174e+01,-9.889726219065073654e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.915999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.770000000000000000e+02,5.000000000000000000e+01,1.959262139277691617e+01,3.160220750581247628e+01,-1.194828898589392896e+00,0.000000000000000000e+00,5.800000000000000000e+01,4.932000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.780000000000000000e+02,4.999999999999999289e+01,2.002149213754967505e+01,3.065636185878337017e+01,-6.778539963330454388e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.913000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.790000000000000000e+02,5.000000000000000000e+01,1.979577069293244307e+01,3.100387119427066551e+01,-7.996418872031081371e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.922999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+02,5.000000000000000000e+01,1.929918351477449079e+01,3.184794710553403263e+01,-1.147130620308523641e+00,0.000000000000000000e+00,5.800000000000000000e+01,4.945000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.810000000000000000e+02,5.000000000000000711e+01,1.972805425954726743e+01,3.090758794180742797e+01,-6.356422013546945138e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.925999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.820000000000000000e+02,5.000000000000000000e+01,1.923146708138932937e+01,3.177052787857562066e+01,-1.001994959964949139e+00,0.000000000000000000e+00,5.800000000000000000e+01,4.947999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.830000000000000000e+02,5.000000000000000000e+01,1.907346207015725881e+01,3.195310917567918096e+01,-1.026571245836439772e+00,0.000000000000000000e+00,5.800000000000000000e+01,4.954999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.840000000000000000e+02,5.000000000000000000e+01,1.929918351477449079e+01,3.140954872537987796e+01,-7.087322401543669770e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.945000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.850000000000000000e+02,5.000000000000000000e+01,1.893802920338690399e+01,3.200879389781258055e+01,-9.468231011994823199e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.960999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.860000000000000000e+02,5.000000000000000711e+01,1.864459132538447861e+01,3.245300892478429944e+01,-1.097600250168776714e+00,0.000000000000000000e+00,5.800000000000000000e+01,4.974000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.870000000000000000e+02,5.000000000000000000e+01,1.857687489199930297e+01,3.245440151259879968e+01,-1.031276404598104879e+00,0.000000000000000000e+00,5.800000000000000000e+01,4.977000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.880000000000000000e+02,5.000000000000000711e+01,1.835115344738207099e+01,3.276125851824163249e+01,-1.112411965623700150e+00,0.000000000000000000e+00,5.800000000000000000e+01,4.986999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.890000000000000000e+02,5.000000000000000000e+01,1.835115344738207099e+01,3.263330359209118825e+01,-9.844570394732580221e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.986999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+02,5.000000000000000000e+01,1.878002419215483343e+01,3.171165591895050540e+01,-4.916801111053376583e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.967999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.910000000000000000e+02,5.000000000000000711e+01,1.798999913599446998e+01,3.314427819419994847e+01,-1.134277330194411793e+00,0.000000000000000000e+00,5.800000000000000000e+01,5.003000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.920000000000000000e+02,5.000000000000000000e+01,1.841886988076723242e+01,3.220539747716232881e+01,-6.242673579295618946e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.984000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.930000000000000000e+02,4.999999999999999289e+01,1.857687489199930297e+01,3.183575573732901987e+01,-4.126306293283229509e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.977000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.940000000000000000e+02,5.000000000000000000e+01,1.821572058061171973e+01,3.246905992828821752e+01,-6.847805088999341372e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.992999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.950000000000000000e+02,5.000000000000000000e+01,1.857687489199930297e+01,3.170952627784101452e+01,-2.864011698403176598e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.977000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.960000000000000000e+02,5.000000000000000000e+01,1.812543200276482125e+01,3.252754171599812594e+01,-6.529737187629482964e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.996999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.970000000000000000e+02,5.000000000000000000e+01,1.812543200276482125e+01,3.245243356672930446e+01,-5.778655694941227106e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.996999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.980000000000000000e+02,5.000000000000000000e+01,1.812543200276482125e+01,3.238596471476217431e+01,-5.113967175269946708e-01,0.000000000000000000e+00,5.800000000000000000e+01,4.996999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.990000000000000000e+02,5.000000000000000711e+01,1.798999913599446998e+01,3.258242902666383856e+01,-5.724281626583017646e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.003000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+02,5.000000000000000000e+01,1.805771556937964561e+01,3.238894181128694072e+01,-4.466573806665855018e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.010000000000000000e+02,4.999999999999999289e+01,1.762884482460688318e+01,3.314597588299161401e+01,-7.748207075984975267e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.018999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.020000000000000000e+02,5.000000000000000000e+01,1.733540694660445780e+01,3.360997544505557499e+01,-9.453823916600350152e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.032000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.030000000000000000e+02,5.000000000000000000e+01,1.756112839122170755e+01,3.307575372371764644e+01,-6.368821149393507630e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.040000000000000000e+02,5.000000000000000711e+01,1.726769051321928217e+01,3.355561964013811149e+01,-8.233101533573888853e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.035000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.050000000000000000e+02,5.000000000000000711e+01,1.697425263521687455e+01,3.401404171504540130e+01,-9.882943502622757448e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.047999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.060000000000000000e+02,5.000000000000000000e+01,1.740312337998963699e+01,3.309195265612876824e+01,-4.950760361184033953e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.028999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.070000000000000000e+02,5.000000000000000000e+01,1.661309832382927354e+01,3.452418431589788383e+01,-1.137282639727163591e+00,0.000000000000000000e+00,5.800000000000000000e+01,5.064000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.080000000000000000e+02,5.000000000000000000e+01,1.668081475721444917e+01,3.426572484641676652e+01,-9.465396036312139216e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.060999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.090000000000000000e+02,5.000000000000000000e+01,1.674853119059962481e+01,3.402920555004739356e+01,-7.777367406470162559e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.057999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+02,5.000000000000000000e+01,1.704196906860203242e+01,3.338662343064537197e+01,-4.285924992474015038e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.045000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.110000000000000000e+02,5.000000000000000711e+01,1.674853119059962481e+01,3.389044781139140383e+01,-6.389790019910266405e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.057999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.120000000000000000e+02,5.000000000000000000e+01,1.645509331259719943e+01,3.437007253386921235e+01,-8.251658464664118897e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.071000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.130000000000000000e+02,5.000000000000000711e+01,1.625194401244168674e+01,3.465808942496506262e+01,-9.100334374067444720e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.079999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.140000000000000000e+02,5.000000000000000000e+01,1.661309832382927354e+01,3.387264610910347074e+01,-4.857444329327507693e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.064000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.150000000000000000e+02,5.000000000000000000e+01,1.681624762398480044e+01,3.343384206974430128e+01,-2.500896937290990607e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.160000000000000000e+02,4.999999999999999289e+01,1.586821755659236644e+01,3.519208875924881141e+01,-1.060306315841181846e+00,0.000000000000000000e+00,5.800000000000000000e+01,5.096999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.170000000000000000e+02,4.999999999999999289e+01,1.638737687921202379e+01,3.409152480768957361e+01,-4.789016869016018974e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.074000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.180000000000000000e+02,5.000000000000000000e+01,1.595850613443926314e+01,3.484484998561158164e+01,-8.033561200508401168e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.092999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.190000000000000000e+02,5.000000000000000000e+01,1.573278468982201339e+01,3.517792346867346964e+01,-9.107081584954799247e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.103000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+02,5.000000000000000000e+01,1.586821755659236644e+01,3.481788187604054485e+01,-6.860994326329141746e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.096999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.210000000000000000e+02,5.000000000000000000e+01,1.595850613443926314e+01,3.456877171613636790e+01,-5.272778505756283707e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.092999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.220000000000000000e+02,5.000000000000000000e+01,1.595850613443926314e+01,3.450812170470526752e+01,-4.666278391445297102e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.092999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.230000000000000000e+02,5.000000000000000000e+01,1.530391394504925273e+01,3.568833801195874855e+01,-9.922519570080023943e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.121999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.240000000000000000e+02,5.000000000000000000e+01,1.530391394504925273e+01,3.557420446269365755e+01,-8.781184077429102786e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.121999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.250000000000000000e+02,5.000000000000000000e+01,1.514590893381718040e+01,3.577103463124158367e+01,-9.169435650587630660e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.128999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.260000000000000000e+02,5.000000000000000000e+01,1.521362536720235603e+01,3.553791961228643004e+01,-7.515449794887878454e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.125999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.270000000000000000e+02,4.999999999999999289e+01,1.537163037843442837e+01,3.515363779380376030e+01,-5.252681722381938867e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.118999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.280000000000000000e+02,5.000000000000000000e+01,1.464932175565924233e+01,3.645475281031847459e+01,-1.104074565977719136e+00,0.000000000000000000e+00,5.800000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.290000000000000000e+02,5.000000000000000000e+01,1.435588387765681695e+01,3.688088002433551793e+01,-1.236763901992334436e+00,0.000000000000000000e+00,5.800000000000000000e+01,5.164000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+02,5.000000000000000000e+01,1.501047606704682735e+01,3.550473148048456551e+01,-5.152075475313908637e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.135000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.310000000000000000e+02,5.000000000000000000e+01,1.442360031104199258e+01,3.655171611828450295e+01,-9.753164293264995344e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.160999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.320000000000000000e+02,5.000000000000000000e+01,1.485247105581475502e+01,3.563111984168794777e+01,-4.835908975027027323e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.142000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.330000000000000000e+02,5.000000000000000711e+01,1.478475462242957761e+01,3.570313871167483200e+01,-4.878933341044080496e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.145000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.340000000000000000e+02,5.000000000000000000e+01,1.455903317781234563e+01,3.607249822790279126e+01,-6.315314057151339977e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.350000000000000000e+02,5.000000000000000000e+01,1.383672455503715959e+01,3.736139034084200006e+01,-1.198114895879160979e+00,0.000000000000000000e+00,5.800000000000000000e+01,5.186999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.360000000000000000e+02,5.000000000000000000e+01,1.449131674442716999e+01,3.598968738987913696e+01,-4.810041343063040653e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.157999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.370000000000000000e+02,5.000000000000000000e+01,1.428816744427164132e+01,3.631729140141609946e+01,-6.054588456877419977e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.167000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.380000000000000000e+02,5.000000000000000000e+01,1.413016243303956898e+01,3.654548417231379176e+01,-6.756466053533637384e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.174000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.390000000000000000e+02,5.000000000000000000e+01,1.464932175565924233e+01,3.548916561398069547e+01,-1.384873696399412935e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+02,5.000000000000000000e+01,1.435588387765681695e+01,3.602635926940368449e+01,-3.822431470604981119e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.164000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.410000000000000000e+02,5.000000000000000000e+01,1.399472956626923192e+01,3.666315877340304041e+01,-6.578883396722718935e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.179999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.420000000000000000e+02,5.000000000000000000e+01,1.370129168826680655e+01,3.714060845373699493e+01,-8.419001420038044747e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.192999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.430000000000000000e+02,5.000000000000000000e+01,1.370129168826680655e+01,3.704376908682516500e+01,-7.450607750919745476e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.192999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.440000000000000000e+02,4.999999999999999289e+01,1.363357525488163091e+01,3.708571244530067901e+01,-7.192877001823106964e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.196000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.450000000000000000e+02,5.000000000000000000e+01,1.370129168826680655e+01,3.687533274597083022e+01,-5.766244342376402043e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.192999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.460000000000000000e+02,5.000000000000000000e+01,1.347557024364955858e+01,3.723448598816038668e+01,-7.100562318099402637e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.203000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.470000000000000000e+02,5.000000000000000000e+01,1.383672455503715959e+01,3.647204500359747215e+01,-3.087695586346291265e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.186999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.480000000000000000e+02,5.000000000000000000e+01,1.354328667703473421e+01,3.698965199006068616e+01,-5.329386670954228133e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.490000000000000000e+02,5.000000000000000000e+01,1.334013737687920553e+01,3.731128224411118310e+01,-6.514196209903853063e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.209000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+02,4.999999999999999289e+01,1.363357525488163091e+01,3.668322972185179509e+01,-3.168049767334287781e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.196000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.510000000000000000e+02,5.000000000000000000e+01,1.334013737687920553e+01,3.719991243622770583e+01,-5.400498131069086938e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.209000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.520000000000000000e+02,4.999999999999999289e+01,1.340785381026438117e+01,3.701014953293459797e+01,-4.180033431989795267e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.206000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.530000000000000000e+02,4.999999999999999289e+01,1.311441593226197355e+01,3.751519192887827359e+01,-6.296078611402491365e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.218999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.540000000000000000e+02,5.000000000000000000e+01,1.304669949887679614e+01,3.757041523177641551e+01,-6.171147306532108745e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.221999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.550000000000000000e+02,5.000000000000000000e+01,1.334013737687920553e+01,3.694630862150411588e+01,-2.864459983833184120e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.209000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.560000000000000000e+02,5.000000000000000000e+01,1.318213236564714919e+01,3.721119577054521699e+01,-3.933281361923626207e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.570000000000000000e+02,5.000000000000000000e+01,1.318213236564714919e+01,3.716595329367994083e+01,-3.480856593270881261e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.580000000000000000e+02,5.000000000000000711e+01,1.252754017625712279e+01,3.835980488743970085e+01,-8.873450636968189809e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.245000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.590000000000000000e+02,5.000000000000000000e+01,1.318213236564714919e+01,3.702384816373387366e+01,-2.059805293810250681e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+02,5.000000000000000000e+01,1.232439087610161010e+01,3.861697676640466881e+01,-9.413676425062823538e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.253999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.610000000000000000e+02,5.000000000000000000e+01,1.223410229825471340e+01,3.867888790665883647e+01,-9.129902049135449893e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.257999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.620000000000000000e+02,4.999999999999999289e+01,1.239210730948678574e+01,3.827603588888404573e+01,-6.681431983708352451e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.250999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.630000000000000000e+02,5.000000000000000000e+01,1.252754017625712279e+01,3.794389527405306239e+01,-4.714354503101828020e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.245000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.640000000000000000e+02,5.000000000000000000e+01,1.187294798686711239e+01,3.912355858695672595e+01,-9.965065738238363391e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.274000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.650000000000000000e+02,5.000000000000000000e+01,1.180523155348193676e+01,3.913657945124678861e+01,-9.418110047287244768e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.277000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.660000000000000000e+02,5.000000000000000000e+01,1.180523155348193676e+01,3.902824786071937524e+01,-8.334794142013147722e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.277000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.670000000000000000e+02,5.000000000000000000e+01,1.194066442025228802e+01,3.867708948633493549e+01,-6.177539065872248436e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.271000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.680000000000000000e+02,5.000000000000000000e+01,1.239210730948678574e+01,3.775507382199542405e+01,-1.471811314822155103e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.250999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.690000000000000000e+02,5.000000000000000000e+01,1.166979868671159970e+01,3.909967821193776416e+01,-7.694768986493684126e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.282999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+02,5.000000000000000000e+01,1.209866943148436214e+01,3.820275857921106422e+01,-3.014280106954231875e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.264000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.710000000000000000e+02,5.000000000000000000e+01,1.157951010886470300e+01,3.914668935837286057e+01,-7.261994672375620130e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.286999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.720000000000000000e+02,5.000000000000000711e+01,1.151179367547952737e+01,3.919080223437263300e+01,-7.025959098521536994e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.289999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.730000000000000000e+02,5.000000000000000000e+01,1.166979868671159970e+01,3.881215077117562373e+01,-4.819494578872264290e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.282999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.740000000000000000e+02,5.000000000000000000e+01,1.216638586486953777e+01,3.782066011521009585e+01,1.295401992036532279e-02,0.000000000000000000e+00,5.800000000000000000e+01,5.260999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.750000000000000000e+02,5.000000000000000000e+01,1.166979868671159970e+01,3.875820468062247670e+01,-4.280033673340761791e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.282999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.760000000000000000e+02,5.000000000000000000e+01,1.157951010886470300e+01,3.887916542655136709e+01,-4.586755354160725329e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.286999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.770000000000000000e+02,5.000000000000000000e+01,1.128607223086227762e+01,3.937952951309861760e+01,-6.656017439608938879e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.300000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.780000000000000000e+02,5.000000000000000000e+01,1.137636080870917432e+01,3.913277709503948643e+01,-5.091379037486560843e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.296000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.790000000000000000e+02,5.000000000000000000e+01,1.121835579747710199e+01,3.937204915975405584e+01,-5.904049572311567129e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.303000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+02,5.000000000000000000e+01,1.151179367547952737e+01,3.875101483492213106e+01,-2.628085104016514295e-01,0.000000000000000000e+00,5.800000000000000000e+01,5.289999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
